id;kode_pohon;nama_lokal;nama_latin;Group;Icon;status_iucn;diameter;tinggi;unit_PS;jenis_lahan;nama_khas_wilayah;Latitude;Longitude;elevasi;jarak_permukiman;status_adopsi;nama_pengadopsi;masa_berlaku;nama_surveyor;waktu_survei;harga_adopsi;serapan_karbon;penyedia_bibit;metode_karbon;Image1;Image2;Image3;Image4;chart_link
122;BAA0102RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;41;14;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.54891;101.0804406;0.85033742;3.02;Belum;-;-;Jefri Neldi;9/22/2021 14:18;200000;1890.04;-;Chave et al, 2014;;;;;
123;BAA0103RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;50;24;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5487168;101.0802342;23.61040094;3.05;Belum;-;-;M. Farouq Ikhsan;9/22/2021 14:21;200000;4711.63;-;Chave et al, 2014;;;;;
124;BAA0112RBF;Kandis;Garcinia sp.;Pohon Muda;icon/young_tree.svg;Not Defined;27;22;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5486472;101.0804728;20.17906723;3.05;Belum;-;-;M. Farouq Ikhsan;9/22/2021 15:09;50000;1509.51;-;Chave et al, 2014;;;;;
125;BAA0114RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;30;22;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5485354;101.0803879;0.503695093;3.06;Belum;-;-;Abu Bakar;9/22/2021 15:15;50000;1596.76;-;Chave et al, 2014;;;;;
126;BAA0113RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;42;26;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5485314;101.0803551;1.086052154;3.07;Belum;-;-;Abu Bakar;9/22/2021 15:19;200000;3624.86;-;Chave et al, 2014;;;;;
127;BAA0115RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;45;27;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5485387;101.0804435;16.22292775;3.06;Belum;-;-;Abu Bakar;9/22/2021 15:22;200000;4303.06;-;Chave et al, 2014;;;;;
128;BAA0116RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;55;22;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5484558;101.0804027;17.5523332;3.07;Belum;-;-;Abu Bakar;9/22/2021 15:24;200000;5213;-;Chave et al, 2014;;;;;
129;BAA0117RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;85;30;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.548419;101.0804272;23.84397277;3.07;Belum;-;-;M. Farouq Ikhsan;9/22/2021 15:28;200000;16504.08;-;Chave et al, 2014;;;;;
130;BAA0121RBF;Kandis;Garcinia sp.;Pohon Dewasa;icon/mature_tree.svg;Not Defined;43;32;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.548416;101.080708;3.522053271;3.06;Belum;-;-;Abu Bakar;9/22/2021 15:32;200000;5397.17;-;Chave et al, 2014;;;;;
131;BAA0120RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;41;28;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5484478;101.0807156;30.94756666;3.05;Belum;-;-;Ren;9/22/2021 15:35;200000;3717.71;-;Chave et al, 2014;;;;;
132;BAA0118RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;80;29;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5485398;101.0807112;10.49258594;3.04;Belum;-;-;Juliardi;9/22/2021 15:38;200000;14184.93;-;Chave et al, 2014;;;;;
133;BAA0119RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;31;30;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5486016;101.0807529;18.5183047;3.04;Belum;-;-;Juliardi;9/22/2021 15:41;50000;2304.11;-;Chave et al, 2014;;;;;
134;BAA0111RBF;Kemudan;-;Pohon Muda;icon/young_tree.svg;Not Defined;26;17;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5486492;101.0805316;25.06007682;3.04;Belum;-;-;M. Farouq Ikhsan;9/22/2021 15:52;50000;982.5;-;Brown, 1997;;;;;
135;BAA0139RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;34;18;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5491213;101.0799492;2.422782687;3.03;Belum;-;-;M. Farouq Ikhsan;9/22/2021 16:18;50000;1676.05;-;Chave et al, 2014;;;;;
136;BAA0140RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;24;14;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5491044;101.0799282;32.93280035;3.04;Belum;-;-;M. Farouq Ikhsan;9/22/2021 16:21;50000;664.49;-;Chave et al, 2014;;;;;
137;BAA0142RBF;Belanti;Coccoceras borneense;Pohon Dewasa;icon/mature_tree.svg;Not Defined;63;38;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5488801;101.0795771;26.98146142;3.08;Belum;-;-;M. Farouq Ikhsan;9/22/2021 16:33;200000;9096.34;-;Chave et al, 2014;;;;;
138;BAA0087RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;32.4;16;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5441196;101.0822876;18.64796101;3.4;Belum;-;-;Jefri Neldi;9/22/2021 11:27;50000;1359.88;-;Chave et al, 2014;;;;;
139;BAA0088RBF;Belanti;Coccoceras borneense;Pohon Dewasa;icon/mature_tree.svg;Not Defined;51;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5476524;101.0797092;-14.39463129;3.19;Belum;-;-;M. Farouq Ikhsan;9/22/2021 12:06;200000;3218.6;-;Chave et al, 2014;;;;;
140;BAA0090RBF;Belanti;Coccoceras borneense;Pohon Dewasa;icon/mature_tree.svg;Not Defined;69;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5476421;101.0798823;-11.62092365;3.18;Belum;-;-;M. Farouq Ikhsan;9/22/2021 12:11;200000;7219.52;-;Chave et al, 2014;;;;;
141;BAA0091RBF;Medang;Alseodaphne elmeri;Pohon Dewasa;icon/mature_tree.svg;Vulnerable;67;28;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.547666;101.0797558;32.33602569;3.18;Belum;-;-;M. Farouq Ikhsan;9/22/2021 13:05;200000;8864.73;-;Chave et al, 2014;;;;;
142;BAA0092RBF;Belanti;Coccoceras borneense;Pohon Dewasa;icon/mature_tree.svg;Not Defined;41;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5476976;101.0798533;21.85361353;3.17;Belum;-;-;M. Farouq Ikhsan;9/22/2021 13:11;200000;2613.54;-;Chave et al, 2014;;;;;
143;BAA0095RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;32;21;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5487539;101.0798948;18.34651472;3.07;Belum;-;-;Abu Bakar;9/22/2021 13:27;50000;1730.75;-;Chave et al, 2014;;;;;
144;BAA0145RBF;Loban;Vitex Pinnata;Pohon Muda;icon/young_tree.svg;Least Concern;39.17;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5430436;101.0860172;-1.837318811;3.37;Belum;-;-;M. Rahman;9/26/2021 10:41;50000;2850.17;-;Chave et al, 2014;;;;;
145;BAA0146RBF;Kasai;Pometia pinnata;Pohon Dewasa;icon/mature_tree.svg;Not Defined;47;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5431736;101.0861545;-2.169078756;3.35;Belum;-;-;M. Rahman;9/26/2021 10:46;200000;3728.22;-;Chave et al, 2014;;;;;
146;BAA0149RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;31;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5431288;101.0860875;3.237627027;3.36;Belum;-;-;M. Rahman;9/26/2021 10:54;50000;1171.38;-;Chave et al, 2014;;;;;
147;BAA0151RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;33;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.543382;101.0860904;15.69961297;3.33;Belum;-;-;M. Rahman;9/26/2021 10:57;50000;1323.43;-;Chave et al, 2014;;;;;
148;BAA0150RBF;Kandis;Garcinia sp.;Pohon Dewasa;icon/mature_tree.svg;Not Defined;42;30;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5434526;101.0860937;6.025488527;3.33;Belum;-;-;M. Rahman;9/26/2021 11:00;200000;4840.18;-;Chave et al, 2014;;;;;
149;BAA0154RBF;Belanti;Coccoceras borneense;Pohon Dewasa;icon/mature_tree.svg;Not Defined;44;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5434781;101.0861943;3.265631867;3.32;Belum;-;-;M. Rahman;9/26/2021 11:05;200000;2999.81;-;Chave et al, 2014;;;;;
150;BAA0155RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;31;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5434932;101.0862022;2.24811638;3.32;Belum;-;-;M. Rahman;9/26/2021 11:09;50000;1551.1;-;Chave et al, 2014;;;;;
151;BAA0157RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;33;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5435507;101.0860787;11.43700092;3.32;Belum;-;-;M. Rahman;9/26/2021 11:12;50000;1752.43;-;Chave et al, 2014;;;;;
152;BAA0158RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;41.4;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5436287;101.0861041;-3.794182182;3.31;Belum;-;-;M. Rahman;9/26/2021 11:16;200000;3187.58;-;Brown, 1997;;;;;
153;BAA0162RBF;Loban;Vitex Pinnata;Pohon Dewasa;icon/mature_tree.svg;Least Concern;45.5;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5440578;101.0862807;-5.376893275;3.26;Belum;-;-;M. Rahman;9/26/2021 11:19;200000;4747.32;-;Chave et al, 2014;;;;;
154;BAA0161RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;32;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5440411;101.0862526;5.377655081;3.26;Belum;-;-;M. Rahman;9/26/2021 11:23;50000;1650.26;-;Chave et al, 2014;;;;;
155;BAA0170RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;45;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5440154;101.0864075;1.684437789;3.26;Belum;-;-;M. Rahman;9/26/2021 11:27;200000;3210.49;-;Chave et al, 2014;;;;;
156;BAA0171RBF;Loban;Vitex Pinnata;Pohon Muda;icon/young_tree.svg;Least Concern;29;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5440904;101.0864444;18.70524383;3.25;Belum;-;-;M. Rahman;9/26/2021 11:30;50000;1196.98;-;Chave et al, 2014;;;;;
157;BAA0172RBF;Kandis;Garcinia sp.;Pohon Muda;icon/young_tree.svg;Not Defined;36;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5440911;101.0865961;10.14030427;3.24;Belum;-;-;M. Rahman;9/26/2021 11:36;50000;2411.66;-;Chave et al, 2014;;;;;
158;BAA0164RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;46.4;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5440554;101.0862676;4.277039424;3.26;Belum;-;-;M. Rahman;9/26/2021 11:41;200000;4253.44;-;Brown, 1997;;;;;
159;BAA0173RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;30;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.544084;101.0861345;-6.356769807;3.26;Belum;-;-;M. Rahman;9/26/2021 12:30;50000;1454.93;-;Chave et al, 2014;;;;;
160;BAA0175RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;40;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5440736;101.0860528;-8.039836825;3.26;Belum;-;-;M. Rahman;9/26/2021 12:34;200000;3171.8;-;Chave et al, 2014;;;;;
161;BAA0177RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;42;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5440712;101.0860231;-2.04356356;3.26;Belum;-;-;M. Rahman;9/26/2021 12:37;200000;2805.97;-;Chave et al, 2014;;;;;
162;BAA0176RBF;Simpur;Dillenia sp.;Pohon Dewasa;icon/mature_tree.svg;Least Concern;45.5;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5440816;101.0860182;-0.199560193;3.26;Belum;-;-;M. Rahman;9/26/2021 12:39;200000;4078.71;-;Chave et al, 2014;;;;;
163;BAA0182RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;37;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5440835;101.0859855;-1.456586162;3.26;Belum;-;-;M. Rahman;9/26/2021 12:43;50000;1654.59;-;Chave et al, 2014;;;;;
164;BAA0183RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;37;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5440997;101.0859617;-1.258066926;3.26;Belum;-;-;M. Rahman;9/26/2021 12:45;50000;1654.59;-;Chave et al, 2014;;;;;
165;BAA0184RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;37;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.544099;101.0859563;0.281734669;3.26;Belum;-;-;M. Rahman;9/26/2021 12:48;50000;2398.83;-;Brown, 1997;;;;;
166;BAA0185RBF;Cempedak air;Artocarpus sp.;Pohon Muda;icon/young_tree.svg;Not Defined;25.4;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5441014;101.0857751;4.614840786;3.27;Belum;-;-;M. Rahman;9/26/2021 12:51;50000;924.18;-;Chave et al, 2014;;;;;
167;BAA0147RBF;Cempedak air;Artocarpus sp.;Pohon Dewasa;icon/mature_tree.svg;Not Defined;44.26;36;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5429624;101.0863183;-7.819690439;3.37;Belum;-;-;Juliardi;9/26/2021 10:50;200000;4849.33;-;Chave et al, 2014;;;;;
